,name,rating,price_range,price_range_numeric,is_sponsored,latitude,longitude,has_delivery,is_premium,reviews,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5,IsIn_MICHELIN_Guide,is close to sightseeng,num_cuisines,Italian,American,Chinese,Healthy,Seafood,Middle Eastern,International,Indian,Central Asian,Bar,European,Pizza,Asian,Latin,Japanese,Cafe,British,French,Fast Food,African,Vegan,Halal/Kosher,Gluten-free,Vegetarian friendly,The menu does not match the diets,Parking,Free Wifi,Dog Friendly,Options for PWD, Has Diff Payment Options,Family,Good Location,Gift Cards,Alcohol,Reservations,Has Diff Dining Services,Entertainment
89,The Breakfast Club,4.0,$$ - $$$,2.5,0,51.518414,-0.078734,0,0,1317,70.0,87.0,136.0,394.0,630.0,0.0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
90,Paladar,5.0,$$ - $$$,2.5,0,51.498173,-0.104317,1,1,1242,8.0,21.0,44.0,84.0,1086.0,0.0,1,5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0
91,Las Iguanas,4.0,$$ - $$$,2.5,0,51.505573,-0.117588,0,0,2714,165.0,159.0,286.0,639.0,1465.0,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1
92,Ave Mario,4.0,$$ - $$$,2.5,0,51.51089,-0.123961,0,0,1142,112.0,103.0,132.0,138.0,656.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
93,Harry's Victoria,4.5,$$ - $$$,2.5,0,51.495934,-0.14585,0,0,86,8.0,4.0,8.0,4.0,62.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
94,Granary Square Brasserie,4.0,$$ - $$$,2.5,0,51.535767,-0.125768,0,0,1245,111.0,114.0,163.0,243.0,614.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0
95,Hera Restaurant,5.0,$$ - $$$,2.5,0,51.542446,-0.012019,0,0,112,1.0,2.0,0.0,4.0,105.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
96,Red Lion,4.5,$$ - $$$,2.5,1,51.51884,-0.085982,0,0,89,5.0,0.0,12.0,15.0,57.0,0.0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0
97,Chimichurris,5.0,$$ - $$$,2.5,1,51.50062,-0.09897,0,1,187,1.0,1.0,6.0,23.0,156.0,0.0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
98,Cafe de Provence,5.0,$,1.0,0,51.515778,-0.12385,0,0,566,7.0,1.0,10.0,33.0,516.0,0.0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
99,Casa do Frango London Bridge,4.0,$$ - $$$,2.5,0,51.50489,-0.092748,0,0,595,35.0,50.0,53.0,121.0,336.0,0.0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
100,Strada Southbank,4.0,$$ - $$$,2.5,0,51.505886,-0.117366,0,0,1655,101.0,122.0,238.0,451.0,745.0,0.0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
101,Da Mario Kensington,4.5,$$ - $$$,2.5,0,51.49871,-0.183549,0,0,1785,84.0,53.0,129.0,443.0,1076.0,0.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0
102,Mimos Cafe Bar,4.5,$,1.0,0,51.515167,-0.173922,1,0,1006,26.0,33.0,72.0,347.0,528.0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1
103,The Rosebery,4.5,$$$$,4.0,0,51.502182,-0.15955,0,0,437,8.0,22.0,30.0,54.0,323.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0
104,"The Flask, Hampstead",4.5,$$ - $$$,2.5,0,51.55663,-0.177331,0,0,566,24.0,28.0,48.0,148.0,318.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
105,The Breakfast Club,4.0,$$ - $$$,2.5,0,51.50461,-0.091346,1,0,1155,78.0,80.0,147.0,336.0,514.0,0.0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
106,Bread Street Kitchen & Bar - Southwark,4.0,$$ - $$$,2.5,0,51.503544,-0.101269,0,0,1645,93.0,151.0,247.0,409.0,745.0,0.0,1,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
107,Amalfi Ristorante,4.0,$$ - $$$,2.5,0,51.514812,-0.141114,0,0,265,25.0,20.0,20.0,29.0,171.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
108,Mihbaj,4.5,$$ - $$$,2.5,0,51.51616,-0.174384,0,0,281,6.0,4.0,9.0,51.0,211.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0
109,Bubala,4.5,$$ - $$$,2.5,0,51.51785,-0.074139,0,0,166,7.0,7.0,12.0,23.0,117.0,1.0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
110,Yatri Indian Restaurant Euston,4.5,$$ - $$$,2.5,0,51.528503,-0.12902,1,0,252,12.0,5.0,14.0,27.0,194.0,0.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
111,Hobson's Fish & Chips Charing Cross,4.5,$$ - $$$,2.5,0,51.50836,-0.124132,1,0,271,10.0,7.0,8.0,44.0,202.0,0.0,1,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0
112,Bengal Village - Best of Brick Lane,5.0,$$ - $$$,2.5,0,51.520134,-0.071935,0,1,2514,62.0,39.0,61.0,135.0,2219.0,0.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0
113,Hot Stone,4.5,$$ - $$$,2.5,1,51.53349,-0.110245,0,0,994,50.0,27.0,53.0,170.0,694.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0
114,Bancone Covent Garden,4.5,$$ - $$$,2.5,0,51.50956,-0.126409,0,0,737,30.0,39.0,80.0,128.0,460.0,0.0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0
115,Boulevard Brasserie,4.5,$$ - $$$,2.5,0,51.512455,-0.121057,0,0,2592,57.0,89.0,249.0,795.0,1402.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
116,Mildreds Camden,4.5,$$ - $$$,2.5,0,51.540405,-0.145033,1,0,925,25.0,22.0,67.0,188.0,623.0,0.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0
117,The Coral Room,4.5,$$ - $$$,2.5,0,51.517376,-0.129118,0,0,420,11.0,11.0,24.0,44.0,330.0,0.0,1,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
118,Leicester Square Kitchen,4.5,$$$$,4.0,0,51.509975,-0.129723,0,0,2467,25.0,29.0,66.0,315.0,2032.0,0.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
119,Clos Maggiore,4.5,$$$$,4.0,0,51.511635,-0.124726,0,1,4381,128.0,107.0,284.0,683.0,3181.0,1.0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
120,Heliot Steak House,4.5,$$ - $$$,2.5,0,51.511387,-0.128762,0,1,2324,41.0,53.0,108.0,431.0,1692.0,0.0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1
121,Stone & Grill,4.0,$$ - $$$,2.5,0,51.49361,-0.141391,0,0,575,33.0,27.0,57.0,150.0,308.0,0.0,1,5,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
122,Arabica Borough Market,4.0,$$ - $$$,2.5,0,51.505676,-0.091148,1,0,1021,52.0,63.0,119.0,305.0,482.0,0.0,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0
123,Darcie & May Green,4.0,$$ - $$$,2.5,0,51.5188,-0.178083,0,0,397,30.0,24.0,30.0,60.0,253.0,0.0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0
124,Harry's Dolce Vita Knightsbridge,4.0,$$ - $$$,2.5,0,51.498566,-0.161951,0,0,662,74.0,61.0,68.0,117.0,342.0,0.0,1,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0
125,Zeret Kitchen,5.0,$$ - $$$,2.5,0,51.478695,-0.094427,0,0,699,4.0,5.0,11.0,85.0,594.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0
126,Bill's Soho Restaurant,4.5,$$ - $$$,2.5,0,51.51186,-0.135104,0,0,2943,83.0,95.0,248.0,942.0,1578.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0
127,Market Brasserie,4.5,$$ - $$$,2.5,0,51.503345,-0.000325,0,0,189,3.0,6.0,12.0,39.0,129.0,0.0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0
128,Mildreds Soho,4.5,$$ - $$$,2.5,0,51.513046,-0.136365,1,0,2819,70.0,118.0,244.0,695.0,1692.0,0.0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0
129,Museum Tavern,4.0,$$ - $$$,2.5,1,51.518196,-0.12588,0,0,1077,35.0,23.0,97.0,425.0,497.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0
130,The Cheese Barge,4.5,$$ - $$$,2.5,0,51.519222,-0.179096,0,0,131,6.0,4.0,16.0,28.0,77.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
131,Bocconcino Mayfair,3.5,$$ - $$$,2.5,0,51.508865,-0.143599,0,0,760,79.0,76.0,117.0,175.0,318.0,0.0,1,7,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
132,Bubala Soho,4.5,$$ - $$$,2.5,0,51.514763,-0.137023,0,0,26,0.0,2.0,0.0,4.0,20.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
133,Barrafina Drury Lane,4.5,$$ - $$$,2.5,0,51.51438,-0.121806,0,0,494,24.0,20.0,28.0,88.0,336.0,0.0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
134,Yi-Ban,3.5,$$ - $$$,2.5,0,51.50775,0.041886,0,0,746,92.0,62.0,111.0,235.0,246.0,0.0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
135,Fazenda Rodizio Bar & Grill Bishopsgate,4.0,$$$$,4.0,0,51.51543,-0.080496,0,0,69,7.0,3.0,5.0,8.0,46.0,0.0,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0
136,Blacklock Soho,4.5,$$ - $$$,2.5,0,51.51174,-0.134694,0,0,2033,33.0,41.0,100.0,329.0,1530.0,0.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0
137,El Rancho De Lalo,4.5,$,1.0,0,51.4622,-0.11166,0,0,160,3.0,5.0,10.0,34.0,108.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
138,Mosaic,5.0,$$ - $$$,2.5,0,51.51097,-0.095245,0,0,112,0.0,1.0,0.0,5.0,106.0,0.0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0
139,Cottons,4.0,$$ - $$$,2.5,0,51.543175,-0.149637,0,0,528,67.0,38.0,38.0,103.0,282.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
140,ROKA Canary Wharf,4.5,$$$$,4.0,0,51.504887,-0.018824,0,0,1364,42.0,55.0,100.0,388.0,779.0,0.0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0
141,The Rose,4.0,$$ - $$$,2.5,0,51.489845,-0.122722,0,0,604,32.0,35.0,85.0,223.0,229.0,0.0,0,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
142,The Mayflower Pub,4.5,$$ - $$$,2.5,0,51.501793,-0.053592,0,0,1189,37.0,30.0,93.0,388.0,641.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
143,La Tagliata - Italian Kitchen ,4.5,$$ - $$$,2.5,0,51.517887,-0.077518,1,0,379,9.0,11.0,26.0,98.0,235.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0
144,The Wilmington,4.5,$$ - $$$,2.5,0,51.526096,-0.110187,0,0,869,18.0,8.0,48.0,174.0,621.0,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0
145,Franco Manca,5.0,$$ - $$$,2.5,0,51.502563,-0.108321,1,0,242,3.0,4.0,7.0,22.0,206.0,0.0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
146,Roti King,4.0,$,1.0,0,51.528934,-0.132074,0,0,828,67.0,41.0,76.0,258.0,386.0,0.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0
147,Sael London,4.5,$$ - $$$,2.5,0,51.50888,-0.133393,0,0,28,0.0,1.0,7.0,3.0,17.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
148,Noble Rot,4.0,$$ - $$$,2.5,0,51.521873,-0.118691,0,0,420,18.0,13.0,47.0,121.0,221.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
149,Jamon Jamon Soho,4.5,$$ - $$$,2.5,0,51.513885,-0.129152,0,1,1809,89.0,76.0,156.0,377.0,1111.0,0.0,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
150,Il Posto,4.0,$$ - $$$,2.5,0,51.49567,-0.142041,1,0,1409,60.0,68.0,121.0,397.0,763.0,0.0,1,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
151,The Harwood Arms,4.5,$$ - $$$,2.5,0,51.482887,-0.196457,0,0,1203,34.0,48.0,130.0,275.0,716.0,1.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0
152,Oita Soho,4.5,$$ - $$$,2.5,0,51.512093,-0.12996,1,0,53,4.0,1.0,3.0,8.0,38.0,0.0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0
153,Wahaca Covent Garden,4.5,$$ - $$$,2.5,0,51.5103,-0.124559,0,0,2658,68.0,90.0,236.0,853.0,1411.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
154,Lord Wargrave,4.5,$$ - $$$,2.5,0,51.518105,-0.165795,1,0,707,36.0,12.0,29.0,157.0,474.0,0.0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
155,Sarastro Restaurant,4.0,$$ - $$$,2.5,0,51.51371,-0.119884,0,0,2687,162.0,148.0,304.0,700.0,1374.0,0.0,1,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1
156,Oriole Bar,4.5,$$ - $$$,2.5,0,51.512623,-0.126429,0,0,281,10.0,11.0,13.0,41.0,206.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1
157,Franco's,4.5,$$$$,4.0,0,51.507507,-0.139662,0,1,818,24.0,32.0,88.0,243.0,431.0,1.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
158,"The Victoria, Paddington",4.5,$$ - $$$,2.5,0,51.513474,-0.171258,0,0,1266,16.0,20.0,59.0,356.0,817.0,0.0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0
159,Garrick Arms,4.0,$$ - $$$,2.5,1,51.510338,-0.128199,0,0,597,45.0,31.0,68.0,150.0,303.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1
160,Masons Arms,4.5,$,1.0,1,51.512768,-0.142501,0,0,175,3.0,3.0,4.0,28.0,137.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0
161,Locale,4.5,$$ - $$$,2.5,0,51.50164,-0.117969,0,0,4141,103.0,128.0,332.0,1057.0,2521.0,0.0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
162,Giovanni's,4.0,$$ - $$$,2.5,0,51.5111,-0.126027,0,0,902,96.0,62.0,65.0,117.0,562.0,0.0,1,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
163,Flat Iron Tottenham Court Road,4.5,$$ - $$$,2.5,0,51.51515,-0.129594,0,0,1963,23.0,27.0,62.0,469.0,1382.0,0.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0
164,Savoy Grill,4.0,$$$$,4.0,0,51.510593,-0.120553,0,0,6515,250.0,431.0,873.0,1303.0,3658.0,1.0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1
165,ROVI,4.5,$$ - $$$,2.5,0,51.517628,-0.138656,0,0,591,14.0,34.0,71.0,122.0,350.0,0.0,1,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0
166,New Loon Fung,4.0,$$ - $$$,2.5,0,51.511917,-0.130379,0,0,671,50.0,38.0,72.0,249.0,262.0,0.0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
167,Tamarind Kitchen,4.5,$$ - $$$,2.5,0,51.514717,-0.135005,0,0,607,21.0,29.0,50.0,123.0,384.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
168,Satay House,4.0,$$ - $$$,2.5,0,51.517666,-0.169394,1,0,568,15.0,27.0,65.0,220.0,242.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
169,Bill's Greenwich Restaurant,4.0,$$ - $$$,2.5,0,51.480717,-0.009096,0,0,957,67.0,85.0,106.0,220.0,480.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0
170,Flat Iron Covent Garden,4.5,$$ - $$$,2.5,0,51.510834,-0.124079,0,0,3902,72.0,75.0,188.0,809.0,2759.0,0.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0
171,Claridge's Restaurant,4.5,$$$$,4.0,0,51.512455,-0.148023,0,0,50,0.0,2.0,5.0,5.0,38.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
172,Bokan 37 Restaurant,4.5,$$$$,4.0,0,51.501244,-0.023363,0,0,1036,48.0,50.0,66.0,137.0,735.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
173,Tozi Restaurant & Bar,4.5,$$ - $$$,2.5,0,51.494053,-0.141338,0,0,2024,30.0,49.0,118.0,523.0,1304.0,0.0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
174,Flat Iron Kensington,4.5,$$ - $$$,2.5,0,51.501724,-0.189722,0,0,66,2.0,3.0,5.0,6.0,51.0,0.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0
175,Gold,4.0,$$ - $$$,2.5,0,51.512978,-0.202579,0,0,170,8.0,9.0,25.0,24.0,104.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
176,Riverside Cafe,4.5,$,1.0,0,51.495026,-0.121095,0,0,265,7.0,6.0,6.0,40.0,206.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
177,Hard Rock Cafe London Piccadilly Circus,5.0,$$ - $$$,2.5,0,51.509956,-0.133717,1,0,4523,55.0,58.0,115.0,370.0,3929.0,0.0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
178,Fishcotheque,4.5,$,1.0,0,51.503918,-0.111721,0,0,2672,51.0,37.0,96.0,435.0,2054.0,0.0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
179,Thai Taste,4.5,$$ - $$$,2.5,0,51.494835,-0.187002,1,0,533,12.0,15.0,41.0,172.0,293.0,0.0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
