,name,reviews,rating,price_range,is_sponsored,latitude,longitude,has_delivery,is_premium,cuisines,diets,dining_options,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5,IsIn_MICHELIN_Guide
78,Bill's London Bridge,1273,4.0,$$ - $$$,False,51.50697,-0.091532,False,False,British,"Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Gift Cards Available",60.0,72.0,125.0,307.0,712.0,0.0
79,Trullo,671,4.0,$$ - $$$,False,51.546246,-0.101685,False,False,"Italian, European","Vegetarian friendly, Gluten free options","Reservations, Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",24.0,59.0,75.0,170.0,343.0,1.0
80,The Ivy Tower Bridge,2024,3.5,$$ - $$$,False,51.504078,-0.07692,False,False,"French, European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",241.0,249.0,278.0,382.0,874.0,0.0
81,Cicchetti,3885,4.5,$$ - $$$,False,51.509468,-0.135013,True,False,"Italian, Sicilian, Northern-Italian, Central-Italian, Southern-Italian","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",173.0,172.0,296.0,910.0,2334.0,0.0
82,Sen Viet,724,4.5,$,False,51.529163,-0.11584,False,False,"Asian, Vietnamese, Healthy","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Table Service",18.0,22.0,36.0,216.0,432.0,0.0
83,The Italian Greyhound,672,4.5,$$ - $$$,False,51.514416,-0.161126,False,False,"Italian, Sicilian, Southern-Italian","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",16.0,24.0,58.0,167.0,407.0,0.0
84,Aviary,864,4.0,$$ - $$$,False,51.52158,-0.085648,False,False,"Bar, European, British","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",120.0,73.0,91.0,127.0,453.0,0.0
85,Victoria Taps,176,4.5,$$ - $$$,False,51.493633,-0.141778,False,False,"Brew Pub, Bar, British, Pub",Vegetarian friendly,"Reservations, Seating, Television, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",7.0,5.0,6.0,13.0,145.0,0.0
86,Sherlock Holmes,3075,3.5,$$ - $$$,False,51.50735,-0.125216,False,False,"Bar, British, Pub",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Dog Friendly, Family style",296.0,205.0,489.0,1143.0,944.0,0.0
87,Ambassadors Clubhouse,44,4.0,$$$$,False,51.5111,-0.139792,False,False,"Indian, Asian","Vegetarian friendly, Vegan options","Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Serves Alcohol, Free Wifi, Accepts Credit Cards, Table Service, Live Music",6.0,2.0,5.0,7.0,24.0,1.0
88,Lobos,876,4.5,$$ - $$$,False,51.50558,-0.089181,False,False,"Mediterranean, European, Spanish, Wine Bar","Vegetarian friendly, Gluten free options","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",16.0,29.0,75.0,233.0,523.0,0.0
89,The Breakfast Club,1317,4.0,$$ - $$$,False,51.518414,-0.078734,False,False,"American, Cafe, British, Diner","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",70.0,87.0,136.0,394.0,630.0,0.0
90,Paladar,1242,5.0,$$ - $$$,False,51.498173,-0.104317,True,True,"Latin, Contemporary, Fusion, Wine Bar, South American","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, American Express, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Non-smoking restaurants, Gift Cards Available",8.0,21.0,44.0,84.0,1086.0,0.0
91,Las Iguanas,2714,4.0,$$ - $$$,False,51.505573,-0.117588,False,False,"Mexican, Bar","Vegetarian friendly, Vegan options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Live Music",165.0,159.0,286.0,639.0,1465.0,0.0
92,Ave Mario,1142,4.0,$$ - $$$,False,51.51089,-0.123961,False,False,Italian,"Vegetarian friendly, Vegan options","Reservations, Seating, Serves Alcohol, Full Bar, Table Service",112.0,103.0,132.0,138.0,656.0,0.0
93,Harry's Victoria,86,4.5,$$ - $$$,False,51.495934,-0.14585,False,False,"Italian, European","Vegetarian friendly, Vegan options","Reservations, Seating, Serves Alcohol, Table Service",8.0,4.0,8.0,4.0,62.0,0.0
94,Granary Square Brasserie,1245,4.0,$$ - $$$,False,51.535767,-0.125768,False,False,"European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",111.0,114.0,163.0,243.0,614.0,0.0
95,Hera Restaurant,112,5.0,$$ - $$$,False,51.542446,-0.012019,False,False,"Bar, Greek, Pub","Vegetarian friendly, Vegan options","Reservations, Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",1.0,2.0,0.0,4.0,105.0,0.0
96,Red Lion,89,4.5,$$ - $$$,True,51.51884,-0.085982,False,False,"Bar, British, Grill, Pub",Vegetarian friendly,"Reservations, Seating, Parking Available, Street Parking, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Dog Friendly, Family style",5.0,0.0,12.0,15.0,57.0,0.0
97,Chimichurris,187,5.0,$$ - $$$,True,51.50062,-0.09897,False,True,"Grill, South American",Gluten free options,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",1.0,1.0,6.0,23.0,156.0,0.0
98,Cafe de Provence,566,5.0,$,False,51.515778,-0.12385,False,False,"Cafe, European, British, Healthy","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Outdoor Seating, Seating, Free Wifi, Table Service",7.0,1.0,10.0,33.0,516.0,0.0
99,Casa do Frango London Bridge,595,4.0,$$ - $$$,False,51.50489,-0.092748,False,False,"Mediterranean, Portuguese",Gluten free options,"Reservations, Seating, Serves Alcohol, Full Bar, Table Service, Gift Cards Available",35.0,50.0,53.0,121.0,336.0,0.0
100,Strada Southbank,1655,4.0,$$ - $$$,False,51.505886,-0.117366,False,False,"Italian, Pizza, Sicilian, Southern-Italian","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Accepts Credit Cards, Table Service",101.0,122.0,238.0,451.0,745.0,0.0
101,Da Mario Kensington,1785,4.5,$$ - $$$,False,51.49871,-0.183549,False,False,"Italian, Neapolitan, Campania, Southern-Italian","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Street Parking, Highchairs Available, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Accepts Credit Cards, Table Service",84.0,53.0,129.0,443.0,1076.0,0.0
102,Mimos Cafe Bar,1006,4.5,$,False,51.515167,-0.173922,True,False,"Italian, Cafe, European","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Outdoor Seating, Seating, Television, Highchairs Available, Serves Alcohol, Accepts Credit Cards, Table Service",26.0,33.0,72.0,347.0,528.0,0.0
103,The Rosebery,437,4.5,$$$$,False,51.502182,-0.15955,False,False,"Bar, Cafe, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Valet Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",8.0,22.0,30.0,54.0,323.0,0.0
104,"The Flask, Hampstead",566,4.5,$$ - $$$,False,51.55663,-0.177331,False,False,"British, Pub, Gastropub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",24.0,28.0,48.0,148.0,318.0,0.0
105,The Breakfast Club,1155,4.0,$$ - $$$,False,51.50461,-0.091346,True,False,"American, Cafe, British","Vegetarian friendly, Vegan options, Gluten free options","Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",78.0,80.0,147.0,336.0,514.0,0.0
106,Bread Street Kitchen & Bar - Southwark,1645,4.0,$$ - $$$,False,51.503544,-0.101269,False,False,"Bar, International, European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",93.0,151.0,247.0,409.0,745.0,0.0
107,Amalfi Ristorante,265,4.0,$$ - $$$,False,51.514812,-0.141114,False,False,"Italian, Pizza","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Serves Alcohol, Full Bar, Table Service",25.0,20.0,20.0,29.0,171.0,0.0
108,Mihbaj,281,4.5,$$ - $$$,False,51.51616,-0.174384,False,False,Arabic,"Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Family style, Non-smoking restaurants",6.0,4.0,9.0,51.0,211.0,0.0
109,Bubala,166,4.5,$$ - $$$,False,51.51785,-0.074139,False,False,"Mediterranean, Middle Eastern","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Serves Alcohol, Full Bar, Table Service",7.0,7.0,12.0,23.0,117.0,1.0
110,Yatri Indian Restaurant Euston,252,4.5,$$ - $$$,False,51.528503,-0.12902,True,False,"Indian, Asian","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",12.0,5.0,14.0,27.0,194.0,0.0
111,Hobson's Fish & Chips Charing Cross,271,4.5,$$ - $$$,False,51.50836,-0.124132,True,False,"Bar, Seafood, Mediterranean, British, Diner, Beer restaurants",The menu does not match the diets,"Delivery, Takeout, Reservations, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Accepts Credit Cards, Table Service",10.0,7.0,8.0,44.0,202.0,0.0
112,Bengal Village - Best of Brick Lane,2514,5.0,$$ - $$$,False,51.520134,-0.071935,False,True,"Indian, Asian, Balti, Bangladeshi","Vegetarian friendly, Vegan options, Halal, Gluten free options","Delivery, Takeout, Seating, Street Parking, Highchairs Available, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Discover, Accepts Credit Cards, Table Service, BYOB, Family style",62.0,39.0,61.0,135.0,2219.0,0.0
113,Hot Stone,994,4.5,$$ - $$$,True,51.53349,-0.110245,False,False,"Japanese, Sushi, Asian","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Gift Cards Available",50.0,27.0,53.0,170.0,694.0,0.0
114,Bancone Covent Garden,737,4.5,$$ - $$$,False,51.50956,-0.126409,False,False,"Italian, Mediterranean, European","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Serves Alcohol, Full Bar, Free Wifi, Table Service",30.0,39.0,80.0,128.0,460.0,0.0
115,Boulevard Brasserie,2592,4.5,$$ - $$$,False,51.512455,-0.121057,False,False,Contemporary,"Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",57.0,89.0,249.0,795.0,1402.0,0.0
116,Mildreds Camden,925,4.5,$$ - $$$,False,51.540405,-0.145033,True,False,"International, British, Fusion","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Gift Cards Available",25.0,22.0,67.0,188.0,623.0,0.0
117,The Coral Room,420,4.5,$$ - $$$,False,51.517376,-0.129118,False,False,"Bar, Cafe, Contemporary, Healthy","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",11.0,11.0,24.0,44.0,330.0,0.0
118,Leicester Square Kitchen,2467,4.5,$$$$,False,51.509975,-0.129723,False,False,"Mexican, Peruvian, Healthy","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",25.0,29.0,66.0,315.0,2032.0,0.0
119,Clos Maggiore,4381,4.5,$$$$,False,51.511635,-0.124726,False,True,"French, European, Wine Bar","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",128.0,107.0,284.0,683.0,3181.0,1.0
120,Heliot Steak House,2324,4.5,$$ - $$$,False,51.511387,-0.128762,False,True,"American, Steakhouse, British, Contemporary","Vegetarian friendly, Gluten free options","Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Accepts Credit Cards, Table Service, Live Music, BYOB, Non-smoking restaurants",41.0,53.0,108.0,431.0,1692.0,0.0
121,Stone & Grill,575,4.0,$$ - $$$,False,51.49361,-0.141391,False,False,"Italian, Mexican, Pizza, Seafood, European","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",33.0,27.0,57.0,150.0,308.0,0.0
122,Arabica Borough Market,1021,4.0,$$ - $$$,False,51.505676,-0.091148,True,False,"Lebanese, Mediterranean, Healthy, Middle Eastern","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",52.0,63.0,119.0,305.0,482.0,0.0
123,Darcie & May Green,397,4.0,$$ - $$$,False,51.5188,-0.178083,False,False,"Healthy, Australian","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Free Wifi, Table Service",30.0,24.0,30.0,60.0,253.0,0.0
124,Harry's Dolce Vita Knightsbridge,662,4.0,$$ - $$$,False,51.498566,-0.161951,False,False,"Italian, European, Contemporary, Sardinian, Southern-Italian","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Full Bar, Free Wifi, Table Service, Gift Cards Available",74.0,61.0,68.0,117.0,342.0,0.0
125,Zeret Kitchen,699,5.0,$$ - $$$,False,51.478695,-0.094427,False,False,"African, Ethiopian","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Buffet, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service, Family style",4.0,5.0,11.0,85.0,594.0,0.0
126,Bill's Soho Restaurant,2943,4.5,$$ - $$$,False,51.51186,-0.135104,False,False,"European, British","Vegetarian friendly, Vegan options, Gluten free options","Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Non-smoking restaurants, Gift Cards Available",83.0,95.0,248.0,942.0,1578.0,0.0
127,Market Brasserie,189,4.5,$$ - $$$,False,51.503345,-0.000325,False,False,"Steakhouse, Seafood, European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",3.0,6.0,12.0,39.0,129.0,0.0
128,Mildreds Soho,2819,4.5,$$ - $$$,False,51.513046,-0.136365,True,False,"International, British, Fusion, Healthy","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Seating, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Gift Cards Available",70.0,118.0,244.0,695.0,1692.0,0.0
129,Museum Tavern,1077,4.0,$$ - $$$,True,51.518196,-0.12588,False,False,"Bar, British, Pub","Vegetarian friendly, Gluten free options","Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style",35.0,23.0,97.0,425.0,497.0,0.0
